fname,ID,Status,pixel size,Single tick,Sex,Lifestage,Feed-Stage,Species,Identifier_initials,ID_date,Notes,re-cropped
/Volumes/My Passport/MLS_project/OriginalData/43962751+Dermacentor_variabilis+Augment+RTS_50+life_a+fed.jpg,43962751,Augment,50.0,True,f,a,unfed,Dermacentor variabilis,JAR,8/10/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/43978218+Dermacentor_variabilis+Augment+RTS_124+life_a+fed.jpg,43978218,Augment,124.0,True,m,a,unfed,Dermacentor variabilis,JAR,8/10/2020,nan,False
/Volumes/My Passport/MLS_project/OriginalData/44002401+Dermacentor_variabilis+Augment+RTS_40+life_a+fed.jpg,44002401,Augment,40.0,True,m,a,unfed,Dermacentor variabilis,JAR,8/10/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/44002862+Dermacentor_variabilis+Augment+RTS_45+life_a+fed.jpg,44002862,Augment,45.0,True,m,a,unfed,Dermacentor variabilis,JAR,8/10/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/44028066+Dermacentor_variabilis+Augment+RTS_105+life_a+fed.jpg,44028066,Augment,105.0,True,m,a,unfed,Dermacentor variabilis,JAR,8/10/2020,nan,False
/Volumes/My Passport/MLS_project/OriginalData/44031553+Amblyomma_americanum+Augment+RTS_179+life_a+fed.jpg,44031553,Augment,179.0,True,f,a,unfed,Amblyomma americanum,XL,8/13/2020,nan,False
/Volumes/My Passport/MLS_project/OriginalData/44032220+Dermacentor_variabilis+Augment+RTS_55+life_a+fed.jpg,44032220,Augment,55.0,True,f,a,unfed,Dermacentor variabilis,JAR,8/10/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/44033327+Ixodes_scapularis+Augment+RTS_45+life_a+feed_unk.jpg,44033327,Augment,45.0,True,f,a,unk,Ixodes scapularis,LJ,8/11/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/44035012+Ixodes_scapularis+Augment+RTS_23+life_a+fed.jpg,44035012,Augment,23.0,True,f,a,unfed,Ixodes scapularis,LJ,8/11/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/44038540+Amblyomma_americanum+Augment+RTS_22+life_a+fed.jpg,44038540,Augment,22.0,True,f,a,unfed,Amblyomma americanum,XL,8/13/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/44048065+Dermacentor_variabilis+Augment+RTS_60+life_a+fed.jpg,44048065,Augment,60.0,True,f,a,unfed,Dermacentor variabilis,JAR,8/10/2020,nan,False
/Volumes/My Passport/MLS_project/OriginalData/44063165+Dermacentor_variabilis+Augment+RTS_70+life_a+fed.jpg,44063165,Augment,70.0,True,m,a,unfed,Dermacentor variabilis,JAR,8/10/2020,nan,False
/Volumes/My Passport/MLS_project/OriginalData/44072481+Dermacentor_variabilis+Augment+RTS_20+life_a+fed.jpg,44072481,Augment,20.0,True,m,a,unfed,Dermacentor variabilis,JAR,8/10/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/44077315+Amblyomma_americanum+Augment+RTS_25+life_a+fed.jpg,44077315,Augment,25.0,True,f,a,unfed,Amblyomma americanum,XL,8/13/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/44082530+Amblyomma_americanum+Augment+RTS_66+life_a+fed.jpg,44082530,Augment,66.0,True,f,a,unfed,Amblyomma americanum,XL,8/13/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/44083182+Dermacentor_variabilis+Augment+RTS_26+life_a+fed.jpg,44083182,Augment,26.0,True,f,a,unfed,Dermacentor variabilis,JAR,8/10/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/44093625+Dermacentor_variabilis+Augment+RTS_55+life_a+fed.jpg,44093625,Augment,55.0,True,m,a,unfed,Dermacentor variabilis,JAR,8/10/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/4410424+Amblyomma_americanum+Keep+RTS_40+life_l+fed.jpg,4410424,Keep,40.0,False,unk,l,unfed,Amblyomma americanum,XL,8/7/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/44120197+Amblyomma_americanum+Augment+RTS_198+life_a+fed.jpg,44120197,Augment,198.0,True,f,a,unfed,Amblyomma americanum,XL,8/13/2020,nan,False
/Volumes/My Passport/MLS_project/OriginalData/44122480+Dermacentor_variabilis+Augment+RTS_24+life_a+fed.jpg,44122480,Augment,24.0,True,f,a,unfed,Dermacentor variabilis,JAR,8/10/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/44131223+Amblyomma_americanum+Discard+RTS_+life_unk+feed_unk.jpg,44131223,Discard,nan,False,unk,unk,unk,Amblyomma americanum,XL,8/13/2020,nan,False
/Volumes/My Passport/MLS_project/OriginalData/44135504+Amblyomma_americanum+Augment+RTS_15+life_a+fed.jpg,44135504,Augment,15.0,True,f,a,unfed,Amblyomma americanum,XL,8/13/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/44143476+Amblyomma_americanum+Augment+RTS_143+life_a+fed.jpg,44143476,Augment,143.0,True,m,a,unfed,Amblyomma americanum,XL,8/13/2020,nan,False
/Volumes/My Passport/MLS_project/OriginalData/44150919+Dermacentor_variabilis+Keep+RTS_25+life_a+fed.jpg,44150919,Keep,25.0,True,m,a,fed,Dermacentor variabilis,JAR,8/10/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/44152044+Amblyomma_americanum+Augment+RTS_68+life_a+fed.jpg,44152044,Augment,68.0,True,f,a,unfed,Amblyomma americanum,XL,8/13/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/44153289+Ixodes_scapularis+Augment+RTS_90+life_a+fed.jpg,44153289,Augment,90.0,True,m,a,unfed,Ixodes scapularis,LJ,8/11/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/44170655+Amblyomma_americanum+Augment+RTS_22+life_a+fed.jpg,44170655,Augment,22.0,True,f,a,unfed,Amblyomma americanum,XL,8/13/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/44178140+Dermacentor_variabilis+Augment+RTS_38+life_a+fed.jpg,44178140,Augment,38.0,True,f,a,unfed,Dermacentor variabilis,JAR,8/10/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/44181016+Ixodes_scapularis+Discard+RTS_+life_unk+feed_unk.jpg,44181016,Discard,nan,nan,unk,unk,unk,Ixodes scapularis,LJ,8/11/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/44185520+Dermacentor_variabilis+Discard+RTS_+life_unk+feed_unk.jpg,44185520,Discard,nan,nan,unk,unk,unk,Dermacentor variabilis,JAR,8/10/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/44187094+Amblyomma_americanum+Augment+RTS_134+life_a+fed.jpg,44187094,Augment,134.0,True,m,a,unfed,Amblyomma americanum,XL,8/13/2020,nan,False
/Volumes/My Passport/MLS_project/OriginalData/44203891+Amblyomma_americanum+Augment+RTS_125+life_a+fed.jpg,44203891,Augment,125.0,True,m,a,unfed,Amblyomma americanum,XL,8/13/2020,nan,False
/Volumes/My Passport/MLS_project/OriginalData/4421352+Dermacentor_variabilis+Augment+RTS_30+life_a+fed.jpg,4421352,Augment,30.0,True,f,a,unfed,Dermacentor variabilis,LJ,08/07/20,nan,True
/Volumes/My Passport/MLS_project/OriginalData/44217433+Dermacentor_variabilis+Augment+RTS_90+life_a+fed.jpg,44217433,Augment,90.0,True,m,a,unfed,Dermacentor variabilis,JAR,8/10/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/44228709+Ixodes_scapularis+Discard+RTS_+life_unk+feed_unk.jpg,44228709,Discard,nan,nan,unk,unk,unk,Ixodes scapularis,LJ,8/11/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/44245569+Ixodes_scapularis+Augment+RTS_26+life_a+fed.jpg,44245569,Augment,26.0,True,f,a,unfed,Ixodes scapularis,LJ,8/11/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/44246714+Ixodes_scapularis+Discard+RTS_+life_unk+feed_unk.jpg,44246714,Discard,nan,nan,unk,unk,unk,Ixodes scapularis,LJ,8/11/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/44259340+Dermacentor_variabilis+Keep+RTS_20+life_a+fed.jpg,44259340,Keep,20.0,True,m,a,unfed,Dermacentor variabilis,JAR,8/10/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/44296447+Ixodes_scapularis+Augment+RTS_38+life_a+feed_unk.jpg,44296447,Augment,38.0,True,f,a,unk,Ixodes scapularis,LJ,8/11/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/44299985+Ixodes_scapularis+Augment+RTS_28+life_a+fed.jpg,44299985,Augment,28.0,True,m,a,unfed,Ixodes scapularis,LJ,8/11/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/44324223+Dermacentor_variabilis+Augment+RTS_60+life_a+fed.jpg,44324223,Augment,60.0,True,m,a,fed,Dermacentor variabilis,JAR,8/10/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/44325573+Dermacentor_variabilis+Augment+RTS_150+life_a+fed.jpg,44325573,Augment,150.0,True,m,a,unfed,Dermacentor variabilis,JAR,8/10/2020,nan,False
/Volumes/My Passport/MLS_project/OriginalData/44327043+Dermacentor_variabilis+Augment+RTS_80+life_a+fed.jpg,44327043,Augment,80.0,True,f,a,unfed,Dermacentor variabilis,JAR,8/10/2020,nan,False
/Volumes/My Passport/MLS_project/OriginalData/44327215+Ixodes_scapularis+Augment+RTS_50+life_a+fed.jpg,44327215,Augment,50.0,True,f,a,fed,Ixodes scapularis,LJ,8/11/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/44330465+Ixodes_scapularis+Augment+RTS_38+life_a+fed.jpg,44330465,Augment,38.0,True,f,a,fed,Ixodes scapularis,LJ,8/11/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/44332655+Ixodes_scapularis+Augment+RTS_90+life_a+fed.jpg,44332655,Augment,90.0,True,f,a,unfed,Ixodes scapularis,LJ,8/11/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/44358896+Dermacentor_variabilis+Discard+RTS_+life_unk+feed_unk.jpg,44358896,Discard,nan,nan,unk,unk,unk,Dermacentor variabilis,JAR,8/10/2020,nan,False
/Volumes/My Passport/MLS_project/OriginalData/44363881+Dermacentor_variabilis+Augment+RTS_35+life_a+fed.jpg,44363881,Augment,35.0,True,m,a,unfed,Dermacentor variabilis,JAR,8/10/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/44369424+Amblyomma_americanum+Augment+RTS_30+life_a+fed.jpg,44369424,Augment,30.0,True,f,a,unfed,Amblyomma americanum,XL,8/13/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/44375424+Dermacentor_variabilis+Augment+RTS_50+life_a+fed.jpg,44375424,Augment,50.0,True,f,a,unfed,Dermacentor variabilis,JAR,8/10/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/44392172+Dermacentor_variabilis+Augment+RTS_80+life_a+fed.jpg,44392172,Augment,80.0,True,m,a,unfed,Dermacentor variabilis,JAR,8/10/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/44396985+Ixodes_scapularis+Augment+RTS_105+life_a+fed.jpg,44396985,Augment,105.0,True,f,a,unfed,Ixodes scapularis,LJ,8/11/2020,nan,False
/Volumes/My Passport/MLS_project/OriginalData/44407760+Amblyomma_americanum+Augment+RTS_31+life_n+fed.jpg,44407760,Augment,31.0,True,unk,n,unfed,Amblyomma americanum,XL,8/13/2020,nan,False
/Volumes/My Passport/MLS_project/OriginalData/44409546+Dermacentor_variabilis+Augment+RTS_28+life_a+fed.jpg,44409546,Augment,28.0,True,f,a,unfed,Dermacentor variabilis,JAR,8/10/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/44415291+Amblyomma_americanum+Augment+RTS_152+life_a+fed.jpg,44415291,Augment,152.0,True,f,a,unfed,Amblyomma americanum,XL,8/13/2020,nan,False
/Volumes/My Passport/MLS_project/OriginalData/44415461+Amblyomma_americanum+Augment+RTS_158+life_a+fed.jpg,44415461,Augment,158.0,True,m,a,unfed,Amblyomma americanum,XL,8/13/2020,nan,False
/Volumes/My Passport/MLS_project/OriginalData/44426951+Dermacentor_variabilis+Augment+RTS_90+life_a+fed.jpg,44426951,Augment,90.0,True,m,a,fed,Dermacentor variabilis,JAR,8/10/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/44427836+Dermacentor_variabilis+Augment+RTS_63+life_a+fed.jpg,44427836,Augment,63.0,True,f,a,unfed,Dermacentor variabilis,JAR,8/10/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/44431528+Dermacentor_variabilis+Augment+RTS_150+life_a+fed.jpg,44431528,Augment,150.0,True,m,a,unfed,Dermacentor variabilis,JAR,8/10/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/44431556+Dermacentor_variabilis+Augment+RTS_50+life_a+fed.jpg,44431556,Augment,50.0,True,f,a,unfed,Dermacentor variabilis,JAR,8/10/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/44434697+Dermacentor_variabilis+Augment+RTS_90+life_a+fed.jpg,44434697,Augment,90.0,True,m,a,unfed,Dermacentor variabilis,JAR,8/10/2020,nan,False
/Volumes/My Passport/MLS_project/OriginalData/44445434+Dermacentor_variabilis+Augment+RTS_83+life_a+fed.jpg,44445434,Augment,83.0,True,m,a,unfed,Dermacentor variabilis,JAR,8/10/2020,nan,False
/Volumes/My Passport/MLS_project/OriginalData/44477255+Ixodes_scapularis+Augment+RTS_25+life_n+fed.jpg,44477255,Augment,25.0,True,unk,n,fed,Ixodes scapularis,LJ,8/11/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/44477631+Amblyomma_americanum+Keep+RTS_18+life_unk+feed_unk.jpg,44477631,Keep,18.0,True,unk,unk,unk,Amblyomma americanum,XL,8/13/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/44477695+Ixodes_scapularis+Discard+RTS_+life_unk+feed_unk.jpg,44477695,Discard,nan,nan,unk,unk,unk,Ixodes scapularis,LJ,8/11/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/44481590+Amblyomma_americanum+Keep+RTS_23+life_unk+feed_unk.jpg,44481590,Keep,23.0,True,unk,unk,unk,Amblyomma americanum,XL,8/13/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/44489652+Dermacentor_variabilis+Discard+RTS_+life_unk+feed_unk.jpg,44489652,Discard,nan,nan,unk,unk,unk,Dermacentor variabilis,JAR,8/10/2020,scutum in shadow,True
/Volumes/My Passport/MLS_project/OriginalData/44495567+Amblyomma_americanum+Augment+RTS_68+life_a+fed.jpg,44495567,Augment,68.0,True,f,a,unfed,Amblyomma americanum,XL,8/13/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/44500438+Ixodes_scapularis+Augment+RTS_224+life_a+fed.jpg,44500438,Augment,224.0,True,f,a,fed,Ixodes scapularis,LJ,8/11/2020,nan,False
/Volumes/My Passport/MLS_project/OriginalData/44500680+Ixodes_scapularis+Discard+RTS_+life_unk+feed_unk.jpg,44500680,Discard,nan,nan,unk,unk,unk,Ixodes scapularis,LJ,8/11/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/44501668+Amblyomma_americanum+Keep+RTS_18+life_a+fed.jpg,44501668,Keep,18.0,True,f,a,unfed,Amblyomma americanum,XL,8/13/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/44510518+Dermacentor_variabilis+Discard+RTS_+life_unk+feed_unk.jpg,44510518,Discard,nan,nan,unk,unk,unk,Dermacentor variabilis,JAR,8/10/2020,nan,False
/Volumes/My Passport/MLS_project/OriginalData/44510585+Amblyomma_americanum+Keep+RTS_18+life_a+fed.jpg,44510585,Keep,18.0,True,f,a,unfed,Amblyomma americanum,XL,8/13/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/44510671+Amblyomma_americanum+Keep+RTS_18+life_a+fed.jpg,44510671,Keep,18.0,True,f,a,unfed,Amblyomma americanum,XL,8/13/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/44510967+Dermacentor_variabilis+Discard+RTS_+life_unk+feed_unk.jpg,44510967,Discard,nan,nan,unk,unk,unk,Dermacentor variabilis,JAR,8/10/2020,nan,False
/Volumes/My Passport/MLS_project/OriginalData/44513306+Dermacentor_variabilis+Augment+RTS_28+life_a+fed.jpg,44513306,Augment,28.0,True,f,a,unfed,Dermacentor variabilis,JAR,8/10/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/44513925+Dermacentor_variabilis+Keep+RTS_30+life_n+fed.jpg,44513925,Keep,30.0,True,unk,n,unfed,Dermacentor variabilis,JAR,8/10/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/44514125+Ixodes_scapularis+Augment+RTS_50+life_a+fed.jpg,44514125,Augment,50.0,True,f,a,unfed,Ixodes scapularis,LJ,8/11/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/44515687+Dermacentor_variabilis+Augment+RTS_80+life_a+fed.jpg,44515687,Augment,80.0,True,f,a,unfed,Dermacentor variabilis,JAR,8/10/2020,nan,False
/Volumes/My Passport/MLS_project/OriginalData/44516003+Amblyomma_americanum+Discard+RTS_47+life_unk+feed_unk.jpg,44516003,Discard,47.0,True,unk,unk,unk,Amblyomma americanum,XL,8/13/2020,nan,False
/Volumes/My Passport/MLS_project/OriginalData/44519347+Amblyomma_americanum+Keep+RTS_10+life_unk+feed_unk.jpg,44519347,Keep,10.0,True,unk,unk,unk,Amblyomma americanum,XL,8/13/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/44520742+Dermacentor_variabilis+Discard+RTS_+life_unk+feed_unk.jpg,44520742,Discard,nan,nan,unk,unk,unk,Dermacentor variabilis,JAR,8/10/2020,nan,False
/Volumes/My Passport/MLS_project/OriginalData/44520844+Dermacentor_variabilis+Keep+RTS_18+life_a+fed.jpg,44520844,Keep,18.0,True,m,a,unfed,Dermacentor variabilis,JAR,8/10/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/44520981+Ixodes_scapularis+Discard+RTS_+life_unk+feed_unk.jpg,44520981,Discard,nan,nan,unk,unk,unk,Ixodes scapularis,LJ,8/11/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/44522783+Ixodes_scapularis+Augment+RTS_60+life_a+fed.jpg,44522783,Augment,60.0,True,m,a,unfed,Ixodes scapularis,LJ,8/11/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/44531999+Dermacentor_variabilis+Discard+RTS_+life_unk+feed_unk.jpg,44531999,Discard,nan,nan,unk,unk,unk,Dermacentor variabilis,JAR,8/10/2020,nan,False
/Volumes/My Passport/MLS_project/OriginalData/44532223+Amblyomma_americanum+Discard+RTS_10+life_unk+feed_unk.jpg,44532223,Discard,10.0,True,unk,unk,unk,Amblyomma americanum,XL,8/13/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/44532413+Amblyomma_americanum+Augment+RTS_20+life_a+fed.jpg,44532413,Augment,20.0,True,f,a,unfed,Amblyomma americanum,XL,8/13/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/44532658+Amblyomma_americanum+Keep+RTS_20+life_unk+feed_unk.jpg,44532658,Keep,20.0,True,unk,unk,unk,Amblyomma americanum,XL,8/13/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/44532738+Dermacentor_variabilis+Augment+RTS_175+life_a+fed.jpg,44532738,Augment,175.0,True,f,a,fed,Dermacentor variabilis,JAR,8/10/2020,nan,False
/Volumes/My Passport/MLS_project/OriginalData/44534123+Amblyomma_americanum+Augment+RTS_49+life_a+fed.jpg,44534123,Augment,49.0,True,f,a,unfed,Amblyomma americanum,XL,8/13/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/44536425+Amblyomma_americanum+Augment+RTS_20+life_a+fed.jpg,44536425,Augment,20.0,True,m,a,unfed,Amblyomma americanum,XL,8/13/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/44538616+Dermacentor_variabilis+Augment+RTS_34+life_a+fed.jpg,44538616,Augment,34.0,True,f,a,unfed,Dermacentor variabilis,JAR,8/10/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/44538889+Dermacentor_variabilis+Augment+RTS_45+life_a+fed.jpg,44538889,Augment,45.0,True,f,a,unfed,Dermacentor variabilis,JAR,8/10/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/44539047+Dermacentor_variabilis+Augment+RTS_110+life_a+fed.jpg,44539047,Augment,110.0,True,m,a,unfed,Dermacentor variabilis,JAR,8/10/2020,nan,False
/Volumes/My Passport/MLS_project/OriginalData/44541595+Dermacentor_variabilis+Augment+RTS_19+life_a+fed.jpg,44541595,Augment,19.0,True,f,a,unfed,Dermacentor variabilis,JAR,8/10/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/44547182+Dermacentor_variabilis+Augment+RTS_90+life_a+fed.jpg,44547182,Augment,90.0,True,f,a,unfed,Dermacentor variabilis,JAR,8/10/2020,nan,False
/Volumes/My Passport/MLS_project/OriginalData/44552876+Ixodes_scapularis+Augment+RTS_72+life_a+fed.jpg,44552876,Augment,72.0,True,m,a,unfed,Ixodes scapularis,LJ,8/11/2020,nan,False
/Volumes/My Passport/MLS_project/OriginalData/44553690+Ixodes_scapularis+Augment+RTS_16+life_n+fed.jpg,44553690,Augment,16.0,True,unk,n,unfed,Ixodes scapularis,LJ,8/11/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/4455541+Ixodes_scapularis+Augment+RTS_74+life_a+fed.jpg,4455541,Augment,74.0,True,f,a,unfed,Ixodes scapularis,nan,nan,nan,False
/Volumes/My Passport/MLS_project/OriginalData/44555879+Dermacentor_variabilis+Augment+RTS_100+life_a+fed.jpg,44555879,Augment,100.0,True,f,a,fed,Dermacentor variabilis,JAR,8/10/2020,nan,False
/Volumes/My Passport/MLS_project/OriginalData/44581785+Dermacentor_variabilis+Discard+RTS_+life_unk+feed_unk.jpg,44581785,Discard,nan,nan,unk,unk,unk,Dermacentor variabilis,JAR,8/10/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/44585422+Dermacentor_variabilis+Augment+RTS_23+life_a+fed.jpg,44585422,Augment,23.0,True,f,a,unfed,Dermacentor variabilis,JAR,8/10/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/44590681+Ixodes_scapularis+Augment+RTS_30+life_a+fed.jpg,44590681,Augment,30.0,True,f,a,fed,Ixodes scapularis,LJ,8/11/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/44590682+Ixodes_scapularis+Augment+RTS_32+life_a+fed.jpg,44590682,Augment,32.0,True,unk,a,unfed,Ixodes scapularis,LJ,8/11/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/44600901+Ixodes_scapularis+Augment+RTS_43+life_a+fed.jpg,44600901,Augment,43.0,True,f,a,unfed,Ixodes scapularis,LJ,8/11/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/44608059+Dermacentor_variabilis+Augment+RTS_15+life_a+fed.jpg,44608059,Augment,15.0,True,m,a,unfed,Dermacentor variabilis,JAR,8/10/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/4461030+Ixodes_scapularis+Augment+RTS_75+life_a+fed.jpg,4461030,Augment,75.0,True,f,a,unfed,Ixodes scapularis,nan,nan,nan,True
/Volumes/My Passport/MLS_project/OriginalData/4461033+Ixodes_scapularis+Augment+RTS_87+life_a+fed.jpg,4461033,Augment,87.0,True,f,a,unfed,Ixodes scapularis,nan,nan,nan,True
/Volumes/My Passport/MLS_project/OriginalData/44617270+Dermacentor_variabilis+Keep+RTS_20+life_a+fed.jpg,44617270,Keep,20.0,True,m,a,unfed,Dermacentor variabilis,JAR,8/10/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/44626273+Dermacentor_variabilis+Discard+RTS_+life_unk+feed_unk.jpg,44626273,Discard,nan,nan,unk,unk,unk,Dermacentor variabilis,JAR,8/10/2020,nan,True
/Volumes/My Passport/MLS_project/OriginalData/44630726+Ixodes_scapularis+Augment+RTS_26+life_a+fed.jpg,44630726,Augment,26.0,True,f,a,unfed,Ixodes scapularis,LJ,8/11/2020,nan,True
